사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-01-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55105BT7658,삼성누버거버먼이머징국공채플러스증권자투자신탁H[채권-재간접형]Cpe(퇴직연금),삼성운용,,3.33,1.46,11.06,12.77,8.49,,3.91,1.93,9.77,13.03,7.90,4등급(보통 위험),1.19,"11,900",342,20170803,,,,,
K55301C11822,미래에셋연금인사이트플러스증권자투자신탁 1(주식혼합)종류C-P2e,미래에셋운용,,9.97,5.12,13.91,12.67,10.73,,7.79,6.82,11.14,10.12,6.88,3등급(다소 높은 위험),0.93,"9,300",7,20180227,계열사,,,,
K55301BT3022,미래에셋ETF로자산배분TDF2035증권자투자신탁(주식혼합-재간접형)종류C-P2e,미래에셋운용,,8.91,6.54,12.01,12.63,9.24,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.73,"7,300",770,20170807,계열사,,,,
KR5235AF3915,피델리티글로벌배당인컴증권자투자신탁(주식-재간접형)종류CP,피델리티운용,8.00,10.23,8.95,12.38,12.62,5.86,10.04,12.88,10.71,19.21,16.81,13.73,3등급(다소 높은 위험),1.77,"17,700","1,987",20141124,,,,,
K55101DX8025,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(C-Re),한국투자신탁운용,,,,20.89,12.59,13.95,,,,11.38,9.91,7.32,3등급(다소 높은 위험),0.75,"7,500",871,20221102,,,,,
K55105EE2919,삼성KODEX미국나스닥100데일리커버드콜OTM증권상장지수투자신탁[주식-파생형],삼성운용,,,,,12.58,20.36,,,,,16.04,12.56,1등급(매우 높은 위험),0.35,"3,500","4,587",20241016,,ETF,,,
K55301BM7657,미래에셋전략배분TDF2035혼합자산자투자신탁 종류C-P2,미래에셋운용,,10.01,7.33,13.71,12.55,11.13,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),1.01,"10,100","2,475",20170324,계열사,,,,
K55105BU1120,삼성미국S&P500인덱스증권자투자신탁UH[주식]_Cpe(퇴직연금),삼성운용,,19.42,18.64,25.63,12.55,17.66,,18.70,18.58,25.40,12.29,17.59,2등급(높은 위험),0.96,"9,600","3,393",20171101,,,,,
K55235BW6799,피델리티아시아증권자투자신탁(주식)CP-e,피델리티운용,,9.32,3.28,8.24,12.54,7.08,,7.31,4.04,13.89,24.34,14.48,3등급(다소 높은 위험),1.19,"11,900",507,20170918,,,,,
K55105BT7674,삼성누버거버먼이머징국공채플러스증권자투자신탁UH[채권-재간접형]Cpe(퇴직연금),삼성운용,,8.18,8.38,17.59,12.49,15.29,,7.28,7.08,14.10,11.37,13.58,3등급(다소 높은 위험),1.18,"11,800","1,045",20170803,,,,,
K55223DM9755,KB글로벌AI메타버스테크증권자투자신탁(주식)(H)C-퇴직,KB운용,,,,31.33,12.46,14.27,,,,18.69,17.29,12.82,1등급(매우 높은 위험),1.73,"17,300",13,20210909,,,,,
K55301BM2310,미래에셋ETF로자산배분TDF2035증권자투자신탁(주식혼합-재간접형)종류C-P2,미래에셋운용,,8.67,6.31,11.78,12.40,9.13,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.94,"9,400",264,20170313,계열사,,,,
K55301BV3077,미래에셋퇴직플랜글로벌그레이트컨슈머증권자투자신탁 1(주식) 종류C-P2e,미래에셋운용,,9.59,3.19,19.26,12.39,5.98,,12.50,10.62,18.69,17.29,12.82,2등급(높은 위험),1.03,"10,300",434,20170911,계열사,,,,
K55234CJ0997,IBK플레인바닐라EMP증권투자신탁[혼합-재간접형]종류C-Re,아이비케이운용,,,3.92,10.79,12.33,7.88,,,4.90,10.71,10.31,6.86,3등급(다소 높은 위험),1.14,"11,400",737,20190121,,,,,
K55206DU2538,키움KIWOOMTDF2040액티브증권상장지수투자신탁[혼합-재간접형],키움투자운용,,,,19.47,12.32,15.65,,,,11.14,10.12,6.88,2등급(높은 위험),0.80,"7,995",81,20220629,,ETF,,,
K55232CI3747,NH-Amundi하나로TDF2030증권투자신탁[주식혼합-재간접형]ClassC-P2e(퇴직연금),NH-Amundi운용,,,7.80,13.75,12.29,9.00,,,6.86,11.38,9.91,7.32,4등급(보통 위험),0.62,"6,200","1,130",20190625,,,,,
K55101DX8017,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(C-R),한국투자신탁운용,,,,,12.29,13.79,,,,,9.91,7.32,3등급(다소 높은 위험),1.03,"10,300",10,20230508,,,,,
K55239EE8956,현대인베스트먼트디딤글로벌멀티에셋스마트EMP증권자투자신탁 1(혼합-재간접형)P2-e,현대인베스트먼트운용,,,,,12.28,12.78,,,,,6.42,4.21,3등급(다소 높은 위험),0.95,"9,500",5,20241010,,,,,
KR5235924069,피델리티아시아증권자투자신탁(주식)CP,피델리티운용,,9.06,3.04,7.98,12.27,6.95,,7.31,4.04,13.89,24.34,14.48,3등급(다소 높은 위험),1.43,"14,300",464,20160708,,,,,
K55240DO4852,BNK든든한TDF2045증권투자신탁(혼합-재간접형)ClassC-P2e,BNK자산운용,,,,10.21,12.25,8.04,,,,11.14,10.12,6.88,3등급(다소 높은 위험),1.00,"10,000",39,20211111,,,,,
K55232CI3721,NH-Amundi하나로TDF2030증권투자신탁[주식혼합-재간접형]ClassC-P2(퇴직연금),NH-Amundi운용,,,7.60,13.55,12.12,8.92,,,6.86,11.38,9.91,7.32,4등급(보통 위험),0.77,"7,700",189,20190628,,,,,
K55101DX7852,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(C-Re),한국투자신탁운용,,,,20.02,12.05,13.15,,,,11.38,9.91,7.32,3등급(다소 높은 위험),0.72,"7,200","1,117",20221102,,,,,
K55210BT7122,신한공모주&밴드트레이딩30증권자투자신탁[채권혼합](종류C-re),신한자산운용,,2.81,2.12,4.48,12.02,3.97,,5.28,4.68,9.66,20.66,11.35,4등급(보통 위험),0.64,"6,400",39,20170817,,,,,
K55235BW6823,피델리티월드Big4증권자투자신탁(주식-재간접형)CP-e,피델리티운용,,11.71,8.06,11.89,12.01,8.50,,12.19,11.87,18.68,22.11,16.85,3등급(다소 높은 위험),1.30,"13,000",164,20170920,,,,,
K55234CJ0989,IBK플레인바닐라EMP증권투자신탁[혼합-재간접형]종류C-R,아이비케이운용,,,3.60,10.46,11.99,7.71,,,4.90,10.71,10.31,6.86,3등급(다소 높은 위험),1.44,"14,400",252,20190122,,,,,
K55107D40705,우리다같이TDF2035증권투자신탁(혼합-재간접형)ClassC-Pe,우리운용,,,6.59,12.28,11.98,9.22,,,6.86,11.38,9.91,7.32,4등급(보통 위험),0.54,"5,400",471,20200924,,,,,
K55105BW0492,삼성퇴직연금일본리더스40증권자투자신탁 1[채권혼합]_Ce,삼성운용,,6.80,7.44,11.46,11.97,10.25,,6.05,6.14,9.41,8.95,6.74,4등급(보통 위험),0.87,"8,700",265,20170918,,,,,
K55223DJ7150,KB다이나믹TDF2030증권자투자신탁(주식혼합-재간접형)C-퇴직e,KB운용,,,,12.75,11.95,9.49,,,,11.14,10.12,6.88,3등급(다소 높은 위험),0.60,"6,000",582,20220311,,,,,
K55105E38388,삼성KODEX미국S&P500유틸리티증권상장지수투자신탁[주식],삼성운용,,,,,11.95,12.77,,,,,16.47,6.94,2등급(높은 위험),0.36,"3,600",137,20230728,,ETF,,,
K55101DR6605,한국투자TDF알아서2055증권자투자신탁UH(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,,18.04,11.93,14.57,,,,13.99,10.29,10.18,3등급(다소 높은 위험),1.12,"11,200",238,20220405,,,,,
K55223DV1611,KBRISE글로벌농업경제MV증권상장지수투자신탁(주식),KB운용,,,,1.15,11.93,7.67,,,,18.69,17.29,12.82,2등급(높은 위험),0.82,"8,200",58,20220722,,ETF,,,
K55301E69024,미래에셋AI미국나스닥증권자투자신탁(주식)(UH)종류C-P2e,미래에셋운용,,,,,11.93,20.13,,,,,15.82,19.82,2등급(높은 위험),1.04,"10,400",39,20240704,계열사,,,,
K55105C10753,삼성미국코어주식증권자투자신탁H[주식]Cpe(퇴직연금),삼성운용,,13.72,11.06,19.22,11.91,8.53,,14.46,12.16,19.67,14.47,11.31,3등급(다소 높은 위험),1.33,"13,300",244,20180509,,,,,
K55105D42499,삼성ETF를담은TDF2040증권자투자신탁[혼합-재간접형]_Cpe(퇴직연금),삼성운용,,,6.98,12.36,11.90,8.19,,,6.82,11.14,10.12,6.88,3등급(다소 높은 위험),0.55,"5,500",266,20200525,,,,,
K55301E68794,미래에셋AI미국나스닥증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,,,,11.90,11.78,,,,,18.87,13.71,2등급(높은 위험),1.04,"10,400",7,20240705,계열사,,,,
KR5301A53204,미래에셋퇴직플랜글로벌그레이트컨슈머증권자투자신탁 1(주식)종류C,미래에셋운용,7.07,9.08,2.71,18.71,11.85,5.73,9.75,12.50,10.62,18.69,17.29,12.82,2등급(높은 위험),1.50,"15,000",338,20140109,계열사,,,,
K55303CX5275,마이다스글로벌블루칩배당인컴혼합자산자투자신탁(H)C-Pe2,마이다스운용,,,9.41,18.89,11.84,5.32,,,8.76,14.90,13.72,9.82,2등급(높은 위험),1.24,"12,400",27,20191203,,,,,
K55101DR7009,한국투자TDF알아서2060증권자투자신탁UH(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,,18.12,11.83,14.79,,,,13.99,10.29,10.18,3등급(다소 높은 위험),1.13,"11,300",502,20220405,,,,,
K55101CU1800,한국투자TDF알아서2050증권자투자신탁UH(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,11.31,18.23,11.81,14.67,,,9.44,13.99,10.29,10.18,3등급(다소 높은 위험),1.12,"11,200","1,110",20191016,,,,,
K55223BT1278,KB온국민TDF2035증권투자신탁(주식혼합-재간접형)C-퇴직e,KB운용,,7.91,5.93,13.23,11.80,9.02,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.43,"4,300",892,20170726,,,,,
K55364EE6833,에셋플러스디딤굿밸런스증권자투자신탁 1(채권혼합)종류C-P2e,에셋플러스운용,,,,,11.79,4.33,,,,,6.51,4.00,4등급(보통 위험),0.63,"6,300",0,20240925,,,,,
K55206DK6895,키움키워드림TDF2050증권투자신탁 1[혼합-재간접형]C-P2e(퇴직연금),키움투자운용,,,,14.28,11.77,11.12,,,,11.14,10.12,6.88,3등급(다소 높은 위험),0.99,"9,900",75,20210726,,,,,
K55206C96311,키움키워드림TDF2045증권투자신탁 1[혼합-재간접형]C-P2e(퇴직연금),키움투자운용,,9.35,7.07,14.30,11.76,10.99,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.80,"8,000",538,20180712,,,,,
KR5235936931,피델리티월드Big4증권자투자신탁(주식-재간접형)CP,피델리티운용,9.59,11.45,7.81,11.62,11.75,8.37,9.07,12.19,11.87,18.68,22.11,16.85,3등급(다소 높은 위험),1.54,"15,400",85,20150113,,,,,
K55104BW3695,브이아이천하제일중국본토증권자투자신탁H[주식]C-Pe,브이아이운용,,4.22,-6.40,0.84,11.74,16.62,,7.23,-2.16,6.32,25.11,25.34,3등급(다소 높은 위험),1.31,"13,100",2,20171114,,,,,
K55101DX7845,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(C-R),한국투자신탁운용,,,,,11.74,13.00,,,,,9.91,7.32,3등급(다소 높은 위험),1.01,"10,100",86,20230508,,,,,
K55105DZ6536,삼성KODEX미국S&P500금융증권상장지수투자신탁[주식],삼성운용,,,,,11.73,13.50,,,,,22.42,16.48,2등급(높은 위험),0.38,"3,800",412,20230317,,ETF,,,
K55226BZ7878,HDC디딤모아주고막아주는증권투자신탁 1(채권혼합)ClassC-Pe,HDC운용,,4.92,4.46,6.47,11.70,6.87,,4.78,5.20,8.95,20.66,11.35,5등급(낮은 위험),0.64,"6,400",70,20171214,,,,,
K55230C63444,키움슈로더글로벌타겟리턴증권투자신탁(주식혼합-재간접형)ClassC-CPe(퇴직연금),키움투자운용,,5.34,4.31,8.60,11.67,8.13,,10.42,8.83,15.28,13.38,10.49,5등급(낮은 위험),1.12,"11,200",160,20180404,,,,,
K55207CP5678,교보악사평생든든TDF2030증권자투자신탁(혼합-재간접형)ClassC-Re(퇴직연금),교보악사운용,,,4.94,12.43,11.66,9.07,,,6.86,11.38,9.91,7.32,4등급(보통 위험),0.77,"7,700",190,20190521,,,,,
K55223BU8825,KB통중국고배당40증권자투자신탁(채권혼합)C-퇴직e,KB운용,,1.84,-1.03,3.49,11.65,3.82,,3.18,0.75,6.42,12.38,4.38,4등급(보통 위험),0.97,"9,700",82,20170823,,,,,
K55223BT1260,KB온국민TDF2035증권투자신탁(주식혼합-재간접형)C-퇴직,KB운용,,7.64,5.68,12.98,11.60,8.92,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.61,"6,100",847,20170731,,,,,
K55223D45360,KB미국대표성장주증권자투자신탁(주식)(UH) C-퇴직e,KB운용,,,18.94,35.75,11.58,17.69,,,12.63,21.62,16.04,12.56,2등급(높은 위험),1.32,"13,200",778,20200603,,,,,
K55301C65984,미래에셋미국배당커버드콜액티브증권자투자신탁(주식)(H)종류C-P2e,미래에셋운용,,10.60,10.51,17.03,11.56,11.46,,15.34,12.63,21.62,16.04,12.56,3등급(다소 높은 위험),0.98,"9,800",165,20180820,계열사,,,,
K55101DR6597,한국투자TDF알아서2055증권자투자신탁UH(주식혼합-재간접형)(C-R),한국투자신탁운용,,,,,11.55,14.37,,,,,10.29,10.18,3등급(다소 높은 위험),1.48,"14,800",1,20230511,,,,,
K55228DB3244,우리PIMCO전략적인컴증권자투자신탁[채권혼합_재간접형](UH)ClassPe1,우리운용,,,7.47,11.35,11.54,12.47,,,6.86,11.38,9.91,7.32,4등급(보통 위험),1.29,"12,900",13,20201104,,,,,
K55301BU6113,미래에셋전략배분TDF2030혼합자산자투자신탁 종류C-P2e,미래에셋운용,,8.65,6.34,11.68,11.53,9.72,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.74,"7,400","6,104",20170818,계열사,,,,
K55101DX7688,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(C-Re),한국투자신탁운용,,,,19.08,11.47,12.19,,,,11.38,9.91,7.32,4등급(보통 위험),0.55,"5,500",649,20221102,,,,,
K55101DR6993,한국투자TDF알아서2060증권자투자신탁UH(주식혼합-재간접형)(C-R),한국투자신탁운용,,,,17.71,11.43,14.58,,,,13.99,10.29,10.18,3등급(다소 높은 위험),1.49,"14,900",8,20220907,,,,,
K55101CU1792,한국투자TDF알아서2050증권자투자신탁UH(주식혼합-재간접형)(C-R),한국투자신탁운용,,,10.92,17.81,11.42,14.46,,,9.44,13.99,10.29,10.18,3등급(다소 높은 위험),1.48,"14,800",44,20191017,,,,,
K55301DP1325,미래에셋TIGER글로벌AI플랫폼액티브증권상장지수투자신탁(주식),미래에셋운용,,,,34.96,11.42,6.70,,,,18.69,17.29,12.82,1등급(매우 높은 위험),0.87,"8,700","1,189",20211220,계열사,ETF,,,
K55301DW7760,미래에셋연금동행TRF중립형증권투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,,,10.90,11.42,8.75,,,,7.53,6.42,4.21,4등급(보통 위험),0.89,"8,900",35,20220902,계열사,,,,
K55105D34223,삼성ETF를담은TDF2035증권자투자신탁[혼합-재간접형]_Cpe(퇴직연금),삼성운용,,,6.70,11.76,11.41,7.85,,,6.82,11.14,10.12,6.88,4등급(보통 위험),0.47,"4,700",931,20200527,,,,,
K55210BU2385,신한마음편한TDF2030증권투자신탁[주식혼합-재간접형](종류C-re),신한자산운용,,7.55,6.19,12.43,11.39,8.95,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.58,"5,800","1,381",20170822,,,,,
K55365DA5276,KCGI프리덤TDF2035증권자투자신탁[주식혼합-재간접형]종류C-Pe2,KCGI운용,,,8.06,13.86,11.39,12.11,,,6.86,11.38,9.91,7.32,4등급(보통 위험),0.65,"6,500",342,20201202,,,,,
K55226B80968,HDC디딤모아주고막아주는증권투자신탁 1(채권혼합)ClassC-P,HDC운용,3.89,4.61,4.15,6.15,11.38,6.72,3.93,4.78,5.20,8.95,20.66,11.35,5등급(낮은 위험),0.94,"9,400",16,20151120,,,,,
K55101BT4444,한국투자TDF알아서2045증권투자신탁(주식혼합-재간접형)(C-Re),한국투자신탁운용,,9.16,5.38,12.74,11.37,8.18,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),1.12,"11,200","1,317",20170803,,,,,
K55101E54012,한국투자ACE미국주식베스트셀러증권상장지수투자신탁(주식),한국투자신탁운용,,,,,11.35,10.86,,,,,16.04,12.56,2등급(높은 위험),0.35,"3,500",701,20231226,,ETF,,,
K55301BT2933,미래에셋ETF로자산배분TDF2030증권자투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,7.71,5.07,10.01,11.34,7.88,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.69,"6,900",575,20170830,계열사,,,,
K55230BO6661,키움슈로더글로벌타겟리턴증권투자신탁(주식혼합-재간접형)ClassC-CP(퇴직연금),키움투자운용,,5.03,4.00,8.28,11.34,7.97,,10.42,8.83,15.28,13.38,10.49,5등급(낮은 위험),1.42,"14,200",11,20180404,,,,,
K55210EA9985,신한SOL미국AI소프트웨어증권상장지수투자신탁[주식],신한자산운용,,,,,11.33,6.77,,,,,23.10,18.79,2등급(높은 위험),0.55,"5,500","2,269",20240510,,ETF,,,
K55209DE4572,신영TDF2030증권투자신탁(혼합-재간접형)C-P2e형,신영운용,,,,11.39,11.31,7.25,,,,11.38,9.91,7.32,4등급(보통 위험),0.91,"9,100",183,20210813,,,,,
K55301BM7749,미래에셋전략배분TDF2030혼합자산자투자신탁 종류C-P2,미래에셋운용,,8.43,6.12,11.45,11.30,9.61,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.95,"9,500","3,329",20170324,계열사,,,,
K55223CO5620,KB글로벌ESG성장리더스증권자투자신탁(주식)(H)C-퇴직e,KB운용,,,5.03,12.93,11.28,3.95,,,9.86,17.12,15.84,11.63,2등급(높은 위험),1.35,"13,500",18,20190611,,,,,
K55301DI5291,미래에셋OCIO-DB표준형증권자투자신탁(채권혼합)종류C-P2e,미래에셋운용,,,,8.69,11.28,7.25,,,,7.41,6.51,4.00,5등급(낮은 위험),0.73,"7,300",248,20210614,계열사,,,,
K55306D54803,다올중국플러스찬스증권투자신탁[채권혼합]종류CPe,다올운용,,,2.32,4.57,11.27,12.11,,,3.32,6.92,9.12,5.20,4등급(보통 위험),1.02,"10,200",10,20200526,,,,,
K55101DR6340,한국투자TDF알아서2055증권자투자신탁H(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,,12.28,11.27,7.98,,,,11.38,9.91,7.32,3등급(다소 높은 위험),1.12,"11,200",24,20220331,,,,,
K55301EG5219,미래에셋TIGERNVDA-UST커버드콜증권상장지수투자신탁(채권혼합-파생재간접형)(합성),미래에셋운용,,,,,11.27,14.73,,,,,6.20,4.26,3등급(다소 높은 위험),0.47,"4,700",592,20241216,계열사,ETF,,,
K55101DR6829,한국투자TDF알아서2060증권자투자신탁H(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,,12.39,11.25,8.25,,,,11.38,9.91,7.32,3등급(다소 높은 위험),1.13,"11,300",41,20220331,,,,,
K55301DW7752,미래에셋연금동행TRF중립형증권투자신탁(채권혼합-재간접형)종류C-P2,미래에셋운용,,,,,11.25,8.67,,,,,6.42,4.21,4등급(보통 위험),1.04,"10,400",4,20230209,계열사,,,,
K55101CU1644,한국투자TDF알아서2050증권자투자신탁H(주식혼합-재간접형)(C-Re),한국투자신탁운용,,,5.31,12.43,11.24,8.17,,,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),1.12,"11,200",317,20191016,,,,,
K55301C62544,미래에셋글로벌코어테크EMP증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,12.72,4.08,18.66,11.22,10.38,,12.02,9.96,17.88,17.20,10.87,2등급(높은 위험),1.39,"13,900",58,20180504,계열사,,,,
K55101DX7670,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(C-R),한국투자신탁운용,,,,,11.22,12.06,,,,,9.91,7.32,4등급(보통 위험),0.77,"7,700",19,20230508,,,,,
K55209E59038,신영베일리기포드글로벌그로스증권자투자신탁(UH)(주식-재간접형)C-P2e형,신영운용,,,,,11.20,10.88,,,,,16.81,13.73,1등급(매우 높은 위험),1.34,"13,400",49,20230926,,,,,
K55223EC5739,KBRISE일본섹터TOP4Plus증권상장지수투자신탁(주식),KB운용,,,,,11.20,15.82,,,,,21.50,22.78,2등급(높은 위험),0.73,"7,300",77,20240816,,ETF,,,
K55210BR6431,신한마음편한TDF2030증권투자신탁[주식혼합-재간접형]종류C-r,신한자산운용,,7.33,5.98,12.21,11.17,8.85,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.77,"7,700",811,20170719,,,,,
K55235BY9403,피델리티이머징마켓증권자투자신탁CP-e(채권-재간접형),피델리티운용,,0.12,-2.79,6.19,11.13,6.64,,3.17,1.21,9.58,18.68,7.15,3등급(다소 높은 위험),1.47,"14,700",79,20180716,,,,,
K55223BT1096,KB온국민TDF2030증권투자신탁(주식혼합-재간접형)C-퇴직e,KB운용,,7.06,5.36,12.53,11.12,8.45,,7.85,6.86,11.38,9.91,7.32,3등급(다소 높은 위험),0.43,"4,300","1,291",20170726,,,,,
K55301BM5958,미래에셋ETF로자산배분TDF2030증권자투자신탁(채권혼합-재간접형)종류C-P2,미래에셋운용,,7.49,4.86,9.78,11.11,7.77,,7.85,6.86,11.38,9.91,7.32,4등급(보통 위험),0.90,"9,000",631,20170417,계열사,,,,
K55301BD8854,미래에셋TIGER미국다우존스30증권상장지수투자신탁(주식-파생형),미래에셋운용,,16.52,17.25,20.06,11.10,18.89,,14.82,15.90,18.15,9.83,17.70,3등급(다소 높은 위험),0.42,"4,200","1,258",20160629,계열사,ETF,,,
K55223D45063,KB미국대표성장주증권자투자신탁(주식)(H)C-퇴직e,KB운용,,,11.30,28.01,11.06,11.10,,,12.63,21.62,16.04,12.56,2등급(높은 위험),1.31,"13,100",544,20200601,,,,,
K55301BE6980,미래에셋TIGER글로벌헬스케어증권상장지수투자신탁(주식-파생형)(합성),미래에셋운용,,12.97,11.78,10.35,11.01,21.32,,8.00,5.11,4.34,9.82,14.30,3등급(다소 높은 위험),0.47,"4,700",285,20160629,계열사,ETF,,,
K55301EE8454,미래에셋디딤올웨더TRF증권자투자신탁(혼합-재간접형)종류C-P2e,미래에셋운용,,,,,11.01,8.20,,,,,6.42,4.21,3등급(다소 높은 위험),0.77,"7,700",14,20240925,계열사,,,,
K55301BU3417,미래에셋참신한리밸런싱퇴직연금증권투자신탁(채권혼합-재간접형)종류C-P2e,미래에셋운용,,6.87,6.85,10.25,11.00,6.58,,5.18,4.82,7.53,6.42,4.21,4등급(보통 위험),0.85,"8,500",198,20170928,계열사,,,,
