사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2025-12-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
펀드코드,펀드명,운용회사명,수익률(10Y),수익률(7Y),수익률(5Y),수익률(3Y),수익률(1Y),수익률(6M),BM수익률(10Y),BM수익률(7Y),BM수익률(5Y),BM수익률(3Y),BM수익률(1Y),BM수익률(6M),위험등급,비율(%),1년투자비용(원),순자산총액(억원),설정일,계열사 여부,비고,,,
K55210DS2478,신한SOL한국형글로벌반도체액티브증권상장지수투자신탁[주식],신한자산운용,,,,49.15,74.96,65.03,,,,29.06,25.94,25.27,2등급(높은 위험),0.69,"6,900",747,20220408,,ETF,,,
KR5207A24857,교보악사파워K100증권상장지수투자신탁[주식],교보악사운용,11.22,13.36,12.40,22.98,74.60,57.04,8.76,10.73,9.67,20.17,70.80,56.30,2등급(높은 위험),0.18,"1,800",238,20110428,,ETF,,,
K55203DT1106,대신DAISHIN343K200증권상장지수투자신탁[주식],대신운용,,,,23.04,74.58,54.72,,,,19.95,70.23,54.05,2등급(높은 위험),0.15,"1,500",450,20220627,,ETF,,,
K55102DZ8758,하나1QK200액티브증권상장지수투자신탁[주식],하나운용,,,,,74.51,54.97,,,,,70.23,54.05,2등급(높은 위험),0.19,"1,900","1,575",20230130,,ETF,,,
K55105BW3843,삼성KODEX200TotalReturn증권상장지수투자신탁[주식],삼성운용,,13.28,12.41,22.82,74.43,54.95,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.08,800,"36,277",20171120,,ETF,,,
K55105B98537,삼성KODEX코스피100증권상장지수투자신탁[주식],삼성운용,,13.15,12.08,22.89,74.39,57.02,,10.46,9.31,19.51,70.80,56.30,2등급(높은 위험),0.17,"1,700","2,344",20160126,,ETF,,,
KR5223AE3357,KB퇴직연금배당증권자투자신탁(주식)C-E,KB운용,,8.88,11.22,19.50,74.26,46.71,,7.69,12.00,13.37,27.62,18.99,2등급(높은 위험),0.79,"7,900",592,20170807,,,,,
K55101CT6711,한국투자ACE200TotalReturn증권상장지수투자신탁(주식),한국투자신탁운용,,,12.42,22.72,74.24,54.95,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.05,500,744,20190827,,ETF,,,
KR5206352894,키움KIWOOM200상장지수증권투자신탁[주식],키움투자운용,10.86,13.19,12.33,22.69,74.23,54.86,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.07,700,"5,449",20021011,,ETF,,,
KR5225812712,미래에셋TIGER200증권상장지수투자신탁(주식),미래에셋운용,10.97,13.31,12.45,22.79,74.23,54.92,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.07,700,"42,749",20080402,계열사,ETF,,,
KR5223A66905,KBRISE200증권상장지수투자신탁(주식),KB운용,10.95,13.32,12.46,22.78,74.21,54.91,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.04,400,"21,470",20111019,,ETF,,,
K55105BU5998,삼성퇴직연금KOSPI200증권자투자신탁 1[주식]_Ce,삼성운용,,12.82,12.19,22.57,74.21,54.84,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.42,"4,200","1,314",20170822,,,,,
K55223D93485,KBRISE200TotalReturn증권상장지수투자신탁(주식),KB운용,,,12.55,22.72,74.20,54.94,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.05,500,"3,029",20200820,,ETF,,,
KR5105352888,삼성KODEX200증권상장지수투자신탁[주식],삼성운용,10.84,13.18,12.32,22.68,74.15,54.79,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.16,"1,600","107,520",20021011,,ETF,,,
KR5207A82418,교보악사파워K200증권상장지수투자신탁(주식),교보악사운용,11.00,13.41,12.62,22.78,74.14,54.81,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.17,"1,700","1,012",20120210,,ETF,,,
KR5101877748,한국투자ACE200증권상장지수투자신탁(주식),한국투자신탁운용,10.86,13.23,12.39,22.68,74.13,54.92,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.04,400,"6,290",20080910,,ETF,,,
K55224ED5836,흥국HK200증권상장지수투자신탁[주식],흥국운용,,,,,74.10,54.94,,,,,70.23,54.05,2등급(높은 위험),0.09,900,336,20240909,,ETF,,,
K55206C46472,키움KIWOOM200TotalReturn증권상장지수투자신탁[주식],키움투자운용,,13.29,12.41,22.76,74.10,54.89,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.04,400,"12,071",20180420,,ETF,,,
K55213EE1753,한화PLUS200TotalReturn증권상장지수투자신탁(주식),한화운용,,,,,74.09,54.96,,,,,70.23,54.05,2등급(높은 위험),0.05,500,296,20240909,,ETF,,,
K55301CG5203,미래에셋TIGER200TotalReturn증권상장지수투자신탁(주식),미래에셋운용,,13.20,12.30,22.66,74.08,54.77,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.12,"1,200","1,554",20181119,계열사,ETF,,,
K55105EE6431,삼성KODEX200액티브증권상장지수투자신탁[주식-파생형],삼성운용,,,,,74.08,54.57,,,,,70.23,54.05,2등급(높은 위험),0.16,"1,600","4,752",20241028,,ETF,,,
KR5213A73001,한화PLUS200증권상장지수투자신탁(주식),한화운용,11.01,13.42,12.61,22.80,74.07,54.87,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.04,400,"10,130",20120109,,ETF,,,
K55301CG5815,미래에셋TIGERMSCIKOREATotalReturn증권상장지수투자신탁(주식),미래에셋운용,,12.86,11.34,21.46,74.04,59.78,,9.56,5.17,15.24,71.83,60.74,2등급(높은 위험),0.16,"1,600","23,205",20181119,계열사,ETF,,,
K55207BU0715,교보악사파워인덱스증권자투자신탁 1(주식)ClassC-Pe,교보악사운용,,13.38,12.64,22.73,74.03,54.64,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.48,"4,800","2,181",20170814,,,,,
K55232C57764,NH-AmundiHANARO200증권상장지수투자신탁[주식],NH-Amundi운용,,13.26,12.39,22.72,74.02,54.79,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.06,600,"4,830",20180329,,ETF,,,
K55210C54247,신한SOL200TotalReturn증권상장지수투자신탁[주식],신한자산운용,,13.24,12.35,22.72,73.99,54.85,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.08,800,"2,548",20180420,,ETF,,,
K55232CU2966,NH-AmundiHANARO200TotalReturn증권상장지수투자신탁[주식],NH-Amundi운용,,,12.40,22.74,73.96,54.82,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.07,700,943,20190827,,ETF,,,
KR5216AB3979,DB마이티K100증권상장지수투자신탁[주식],DB자산운용,10.99,13.23,12.33,23.29,73.94,57.03,8.58,10.46,9.31,19.51,70.80,56.30,2등급(높은 위험),0.40,"4,000",121,20120704,,ETF,,,
KR5391A83228,키움KIWOOM100증권상장지수투자신탁[주식],키움투자운용,10.89,12.93,11.84,22.57,73.89,56.77,8.58,10.46,9.31,19.51,70.80,56.30,2등급(높은 위험),0.24,"2,400",159,20120228,,ETF,,,
K55105BU5980,삼성퇴직연금KOSPI200증권자투자신탁 1[주식]_C,삼성운용,10.35,12.60,11.97,22.33,73.88,54.70,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.61,"6,100",761,20060328,,,,,
K55105BW1235,삼성KODEX MSCI KOREATotalReturn증권상장지수투자신탁[주식],삼성운용,,12.79,11.30,21.39,73.86,59.65,,10.29,8.94,18.86,70.27,58.91,2등급(높은 위험),0.12,"1,200","9,393",20171108,,ETF,,,
K55213EF9375,한화PLUS코리아밸류업증권상장지수투자신탁(주식),한화운용,,,,,73.85,51.19,,,,,70.23,54.05,2등급(높은 위험),0.06,600,388,20241101,,ETF,,,
K55206EF9358,키움KIWOOM코리아밸류업증권상장지수투자신탁[주식],키움투자운용,,,,,73.85,51.10,,,,,70.23,54.05,2등급(높은 위험),0.05,500,652,20241101,,ETF,,,
K55234E63129,IBKITF200증권상장지수투자신탁[주식],아이비케이운용,,,,,73.83,54.66,,,,,70.23,54.05,2등급(높은 위험),0.11,"1,100",153,20231220,,ETF,,,
K55210DB2204,신한아름다운SRI그린뉴딜증권자투자신탁 1[주식](종류C-re),신한자산운용,,,8.42,17.22,73.83,51.08,,,9.87,19.95,70.23,54.05,2등급(높은 위험),1.00,"10,000",25,20201022,,,,,
K55232CU2974,NH-AmundiHANAROMSCIKoreaTR증권상장지수투자신탁[주식],NH-Amundi운용,,,11.26,21.33,73.80,59.68,,,8.94,18.86,70.27,58.91,2등급(높은 위험),0.18,"1,800",571,20190827,,ETF,,,
K55223EF9191,KBRISE코리아밸류업증권상장지수투자신탁(주식),KB운용,,,,,73.77,51.28,,,,,70.23,54.05,2등급(높은 위험),0.03,300,"3,049",20241101,,ETF,,,
K55105CP4609,삼성KODEX성장주증권상장지수투자신탁[주식형],삼성운용,,,8.69,20.68,73.76,54.24,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.36,"3,600","1,313",20190530,,ETF,,,
K55102EF9791,하나1Q코리아밸류업증권상장지수투자신탁[주식],하나운용,,,,,73.76,51.08,,,,,70.23,54.05,2등급(높은 위험),0.02,200,539,20241101,,ETF,,,
KR5105AA2075,삼성KODEX MSCI KOREA증권상장지수투자신탁[주식],삼성운용,10.99,12.73,11.23,21.30,73.69,59.52,8.78,10.29,8.94,18.86,70.27,58.91,2등급(높은 위험),0.13,"1,300",180,20120427,,ETF,,,
K55232EF9588,NH-AmundiHANARO코리아밸류업증권상장지수투자신탁[주식],NH-Amundi운용,,,,,73.69,51.11,,,,,70.23,54.05,2등급(높은 위험),0.07,700,342,20241101,,ETF,,,
K55105EF9186,삼성KODEX코리아밸류업증권상장지수투자신탁[주식],삼성운용,,,,,73.60,51.14,,,,,70.23,54.05,2등급(높은 위험),0.03,300,"2,848",20241101,,ETF,,,
KR5307905228,유리TREX200증권상장지수투자신탁(주식),유리운용,10.99,13.52,12.72,22.62,73.56,54.64,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.37,"3,700",111,20090122,,ETF,,,
KR5207A10369,교보악사파워인덱스증권자투자신탁 1[주식]ClassCP,교보악사운용,10.50,13.04,12.31,22.37,73.55,54.44,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.78,"7,800",561,20150629,,,,,
K55210EF9550,신한SOL코리아밸류업TotalReturn증권상장지수투자신탁[주식],신한자산운용,,,,,73.44,51.23,,,,,70.23,54.05,2등급(높은 위험),0.09,900,584,20241101,,ETF,,,
K55223C23856,KB그로스&밸류증권투자신탁[주식]C-퇴직e클래스,KB운용,,13.24,14.56,21.95,73.41,43.75,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.18,"11,800",1,20180411,,,,,
K55101EF9826,한국투자ACE코리아밸류업증권상장지수투자신탁(주식),한국투자신탁운용,,,,,73.32,50.84,,,,,70.23,54.05,2등급(높은 위험),0.18,"1,800",137,20241101,,ETF,,,
K55301EF9618,미래에셋TIGER코리아밸류업증권상장지수투자신탁(주식),미래에셋운용,,,,,73.28,50.97,,,,,70.23,54.05,2등급(높은 위험),0.03,300,"1,500",20241101,계열사,ETF,,,
K55364C93422,에셋플러스코리아리치투게더증권자투자신탁 1(주식)종류 C-P2e,에셋플러스운용,,,,20.94,73.28,17.02,,,,19.95,70.23,54.05,2등급(높은 위험),1.10,"11,000",2,20200508,,,,,
K55303BT4127,마이다스신성장기업포커스증권자투자신탁(주식)C-Pe2,마이다스운용,,11.97,8.34,16.84,73.28,50.77,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.11,"11,100",117,20170803,,,,,
K55203C53681,대신KOSPI200인덱스증권자투자신탁[주식]ClassC-Pe,대신운용,,14.59,13.80,23.58,73.24,53.42,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.53,"5,300",231,20180404,,,,,
K55101BW5206,한국투자퇴직연금인덱스증권자투자신탁 1(주식)C-e,한국투자신탁운용,,12.95,11.96,22.19,73.13,54.38,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.30,"3,000",98,20171121,,,,,
K55223BU8791,KB액티브배당증권자투자신탁(주식)C-퇴직e,KB운용,,11.45,12.95,21.43,73.04,49.58,,7.69,12.00,13.37,27.62,18.99,2등급(높은 위험),1.13,"11,300",183,20170810,,,,,
K55105CX1894,삼성KODEX 200ESG증권상장지수투자신탁[주식],삼성운용,,,15.89,26.93,72.91,59.79,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.12,"1,200",514,20191113,,ETF,,,
KR5203AC7289,대신KOSPI200인덱스증권자투자신탁[주식]ClassC-P,대신운용,,14.26,13.47,23.24,72.80,53.24,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.83,"8,300",31,20160905,,,,,
K55365BT3686,KCGI코리아스몰캡증권투자신탁[주식]종류C-Pe2,KCGI운용,,15.86,14.77,24.69,72.64,37.02,,5.63,5.39,9.23,32.46,17.72,2등급(높은 위험),1.09,"10,900",82,20170803,,,,,
K55223BV4500,KB그로스포커스증권자투자신탁(주식)C-퇴직e클래스,KB운용,,14.00,15.02,22.15,72.57,47.63,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.04,"10,400",83,20170817,,,,,
K55364BU0797,에셋플러스코리아리치투게더퇴직연금증권자투자신탁 1[주식]종류Ce,에셋플러스운용,,11.88,11.83,20.83,72.41,16.94,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.10,"11,000",702,20170807,,,,,
KR5206773776,키움KIWOOMKRX100상장지수증권투자신탁[주식],키움투자운용,10.23,12.42,11.49,22.38,72.06,56.26,7.83,9.74,8.66,18.69,69.12,55.72,2등급(높은 위험),0.27,"2,700",183,20080122,,ETF,,,
K55223B75940,KB그로스포커스증권자투자신탁(주식)C-퇴직연금 클래스,KB운용,,13.64,14.66,21.77,72.06,47.43,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.36,"13,600",133,20151209,,,,,
K55301BW0072,미래에셋베스트펀드컬렉션증권자투자신탁 1(주식-재간접형)종류C-P2e,미래에셋운용,,13.68,13.93,23.01,71.95,52.87,,10.84,9.82,21.31,69.97,55.16,3등급(다소 높은 위험),0.95,"9,500",393,20170921,계열사,,,,
K55223EG1734,KB스타코리아밸류업인덱스증권자투자신탁(주식)C-퇴직e,KB운용,,,,,71.79,50.22,,,,,70.23,54.05,2등급(높은 위험),0.39,"3,900",42,20241105,,,,,
KR5225A65191,미래에셋TIGER모멘텀증권상장지수투자신탁[주식],미래에셋운용,10.55,15.29,23.73,32.59,71.77,34.65,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.35,"3,500",311,20111025,계열사,ETF,,,
K55101DI3603,한국투자ACEESG액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,22.55,71.62,53.32,,,,19.95,70.23,54.05,2등급(높은 위험),0.54,"5,400",275,20210524,,ETF,,,
K55301C39062,미래에셋KRX300인덱스증권투자신탁(주식-파생형)종류C-P2e,미래에셋운용,,12.21,11.38,22.73,71.61,53.90,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.70,"7,000",27,20180327,계열사,,,,
K55216DW2765,DB마이티다이나믹퀀트액티브증권상장지수투자신탁[주식],DB자산운용,,,,23.44,71.59,50.45,,,,19.95,70.23,54.05,2등급(높은 위험),0.31,"3,100",324,20221024,,ETF,,,
K55216BT3877,DB바이오헬스케어증권자투자신탁 1[주식]ClassC-P2E,DB자산운용,,12.50,10.56,34.45,71.56,45.97,,5.01,0.15,22.61,38.76,30.25,2등급(높은 위험),1.16,"11,600",598,20170901,,,,,
K55232EF5040,NH-AmundiHANARO바이오코리아액티브증권상장지수투자신탁[주식],NH-Amundi운용,,,,,71.55,45.79,,,,,70.23,54.05,2등급(높은 위험),0.60,"6,000",156,20241125,,ETF,,,
K55301CC2063,미래에셋TIGER지주회사증권상장지수투자신탁(주식),미래에셋운용,,7.88,11.71,22.02,71.51,26.28,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.55,"5,500","3,139",20181107,계열사,ETF,,,
KR5223184635,KB그로스포커스증권자투자신탁(주식)C-R클래스,KB운용,10.82,13.24,14.25,21.34,71.49,47.19,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.72,"17,200",77,20021104,,,,,
K55105C60949,삼성KRX300인덱스증권투자신탁[주식-파생형]Cpe(퇴직연금),삼성운용,,12.57,11.89,22.81,71.49,53.31,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.45,"4,500",28,20180417,,,,,
K55105C52102,삼성KODEXKRX300증권상장지수투자신탁[주식형],삼성운용,,12.85,11.98,22.97,71.45,53.45,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.08,800,310,20180323,,ETF,,,
K55105DN4469,삼성KODEX기후변화솔루션증권상장지수투자신탁[주식],삼성운용,,,,17.79,71.43,44.46,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.15,"1,500",138,20211028,,ETF,,,
K55232DB8353,NH-AmundiHANAROFn5G산업증권상장지수투자신탁(주식),NH-Amundi운용,,,15.38,24.46,71.34,65.18,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.58,"5,800",112,20201028,,ETF,,,
K55210C43489,신한SOLKRX300증권상장지수투자신탁[주식],신한자산운용,,12.79,11.89,22.93,71.18,53.26,,10.47,9.63,20.39,68.07,52.81,2등급(높은 위험),0.13,"1,300",132,20180323,,ETF,,,
K55301C47735,미래에셋TIGERKRX300증권상장지수투자신탁(주식),미래에셋운용,,12.72,11.86,22.81,71.12,53.11,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.13,"1,300",130,20180323,계열사,ETF,,,
K55232CC8866,NH-AmundiHANAROKRX300증권상장지수투자신탁[주식],NH-Amundi운용,,12.71,11.82,22.73,70.99,53.14,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.23,"2,300",102,20180813,,ETF,,,
K55210DO1706,신한SOLKRX기후변화솔루션증권상장지수투자신탁[주식],신한자산운용,,,,17.36,70.78,44.15,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.34,"3,400",92,20211028,,ETF,,,
K55240BW7436,BNK튼튼코리아증권투자신탁 1(주식)ClassC-P2e,BNK자산운용,,15.80,14.98,23.07,70.77,50.70,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.09,"10,900",26,20180306,,,,,
K55223C53515,KBRISEKRX300증권상장지수투자신탁(주식),KB운용,,12.84,12.00,22.75,70.65,52.90,,9.99,8.97,19.18,68.07,52.81,2등급(높은 위험),0.11,"1,100",93,20180323,,ETF,,,
K55301DN6458,미래에셋TIGERKRX기후변화솔루션증권상장지수투자신탁(주식),미래에셋운용,,,,17.69,70.18,44.03,,,,19.95,70.23,54.05,1등급(매우 높은 위험),0.15,"1,500",54,20211028,계열사,ETF,,,
K55301BV3051,미래에셋퇴직플랜KRX100인덱스증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,12.27,11.70,21.36,70.01,54.71,,9.74,8.66,18.69,69.12,55.72,2등급(높은 위험),0.52,"5,200",48,20180109,계열사,,,,
K55107DP6908,우리WONAIESG액티브증권상장지수투자신탁(주식),우리운용,,,,22.46,69.26,50.81,,,,19.95,70.23,54.05,2등급(높은 위험),0.38,"3,800",120,20220104,,ETF,,,
K55301BT7957,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,14.94,12.72,18.81,69.22,46.96,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.80,"8,000",222,20170817,계열사,,,,
K55105BQ9434,삼성KODEX가치주증권상장지수투자신탁[주식],삼성운용,,12.49,12.17,19.66,69.04,46.24,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.35,"3,500",148,20170710,,ETF,,,
K55105CX0532,삼성KODEX 200exTOP증권상장지수투자신탁[주식],삼성운용,,,12.43,23.44,69.00,47.51,,,9.87,19.95,70.23,54.05,2등급(높은 위험),0.34,"3,400",174,20191113,,ETF,,,
K55363BU1184,트러스톤칭기스칸증권투자신탁[주식]Cp2-E클래스,트러스톤운용,,11.31,12.83,22.02,68.85,46.15,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.22,"12,200",4,20170807,,,,,
K55105DD7480,삼성KODEX 탄소효율그린뉴딜증권상장지수투자신탁[주식],삼성운용,,,,21.59,68.75,50.26,,,,19.95,70.23,54.05,2등급(높은 위험),0.14,"1,400",322,20210204,,ETF,,,
K55105BZ5845,삼성KODEX MSCI ESG유니버설증권상장지수투자신탁[주식형],삼성운용,,12.47,11.55,21.37,68.65,55.85,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.35,"3,500",114,20180206,,ETF,,,
K55105CX1886,삼성KODEX코스피대형주증권상장지수투자신탁[주식],삼성운용,,,12.01,20.51,68.60,51.96,,,9.36,17.42,65.20,51.17,2등급(높은 위험),0.17,"1,700",255,20191113,,ETF,,,
KR5301A74838,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C,미래에셋운용,8.71,14.49,12.27,18.34,68.59,46.70,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.20,"12,000",81,20150429,계열사,,,,
K55223DQ9652,KBRISE글로벌수소경제Indxx증권상장지수투자신탁(주식),KB운용,,,,10.16,68.52,87.73,,,,17.15,15.26,14.13,2등급(높은 위험),0.67,"6,700",208,20220208,,ETF,,,
K55232DO9380,NH-AmundiHANAROFn골프테마증권상장지수투자신탁(주식),NH-Amundi운용,,,,13.03,68.48,26.37,,,,19.95,70.23,54.05,2등급(높은 위험),0.72,"7,200",50,20211123,,ETF,,,
K55301BV2665,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,10.81,9.33,18.55,68.31,49.21,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.70,"7,000",49,20171024,계열사,,,,
K55301DE5626,미래에셋TIGER탄소효율그린뉴딜증권상장지수투자신탁(주식),미래에셋운용,,,,21.44,68.27,49.63,,,,19.95,70.23,54.05,2등급(높은 위험),0.15,"1,500",133,20210204,계열사,ETF,,,
K55232DE0613,NH-Amundi HANARO탄소효율그린뉴딜증권상장지수투자신탁[주식],NH-Amundi운용,,,,21.31,68.25,49.87,,,,19.95,70.23,54.05,2등급(높은 위험),0.34,"3,400",119,20210204,,ETF,,,
KR5363AC3714,트러스톤장기성장퇴직연금증권자투자신탁[주식]Ce클래스,트러스톤운용,,11.93,13.23,22.05,68.10,45.47,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.69,"6,900",132,20170802,,,,,
KR5301A95031,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C,미래에셋운용,6.56,10.54,9.06,18.25,67.91,49.03,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.95,"9,500",103,20060104,계열사,,,,
K55206BX6843,키움고배당에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,13.07,14.03,22.69,67.91,47.39,,7.69,12.00,13.37,27.62,18.99,2등급(높은 위험),1.20,"12,000",11,20171024,,,,,
K55301BV2962,미래에셋TIGER코스피대형주증권상장지수투자신탁(주식),미래에셋운용,,12.56,11.75,20.19,67.86,51.46,,10.20,9.36,17.42,65.20,51.17,2등급(높은 위험),0.31,"3,100",223,20170830,계열사,ETF,,,
K55301C21029,미래에셋TIGERMSCIKOREAESG유니버설증권상장지수투자신탁(주식),미래에셋운용,,12.65,11.31,21.24,67.78,55.38,,7.74,10.21,14.66,44.94,30.34,2등급(높은 위험),0.46,"4,600",108,20180206,계열사,ETF,,,
K55210E84638,신한SOL반도체전공정증권상장지수투자신탁[주식],신한자산운용,,,,,67.47,55.67,,,,,70.23,54.05,2등급(높은 위험),0.52,"5,200",396,20240213,,ETF,,,
KR5225A01840,미래에셋TIGER삼성그룹증권상장지수투자신탁(주식),미래에셋운용,12.15,13.15,12.74,19.56,66.90,54.55,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.20,"2,000","2,902",20110304,계열사,ETF,,,
K55303DM7976,마이다스마이다스코스피액티브증권상장지수투자신탁(주식),마이다스운용,,,,21.31,66.83,46.69,,,,16.67,59.88,45.55,2등급(높은 위험),0.31,"3,100",680,20211012,,ETF,,,
K55105C75384,삼성KODEX한국대만IT프리미어증권상장지수투자신탁[주식-파생형],삼성운용,,24.22,21.06,34.30,66.22,57.94,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.69,"6,900",386,20180607,,ETF,,,
K55105BV6805,삼성퇴직연금액티브증권자투자신탁 1[주식]Ce,삼성운용,,11.67,11.45,20.74,66.14,46.09,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.80,"8,000",152,20170919,,,,,
K55363BU1176,트러스톤장기고배당증권자투자신탁[주식]Cp2-E클래스,트러스톤운용,,13.79,14.92,23.18,66.12,46.81,,7.69,12.00,13.37,27.62,18.99,2등급(높은 위험),1.10,"11,000",9,20170807,,,,,
K55213DK8959,한화PLUSESG성장주액티브증권상장지수투자신탁(주식),한화운용,,,,19.72,66.00,43.17,,,,19.95,70.23,54.05,2등급(높은 위험),0.15,"1,500",103,20210729,,ETF,,,
K55105D92619,삼성KODEX혁신기술테마액티브증권상장지수투자신탁[주식],삼성운용,,,15.39,24.13,65.90,47.39,,,8.67,16.67,59.88,45.55,2등급(높은 위험),0.32,"3,200",126,20200928,,ETF,,,
K55301D98900,미래에셋TIGERAI코리아그로스액티브증권상장지수투자신탁(주식),미래에셋운용,,,12.48,20.62,65.74,45.85,,,10.52,19.95,70.23,54.05,2등급(높은 위험),0.42,"4,200",338,20200928,계열사,ETF,,,
K55303BT4143,마이다스책임투자증권투자신탁(주식)C-Pe2,마이다스운용,,15.49,12.22,19.18,65.60,44.62,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.00,"10,000","1,054",20170807,,,,,
K55213DH4276,한화PLUS글로벌희토류&전략자원생산기업증권상장지수투자신탁(주식),한화운용,,,,-5.67,65.56,105.09,,,,17.15,15.26,14.13,2등급(높은 위험),0.88,"8,800",537,20220114,,ETF,,,
KR5307A60883,유리TREX펀더멘탈200증권상장지수투자신탁(주식),유리운용,12.45,14.97,16.35,24.02,65.31,48.20,8.54,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),0.45,"4,500",149,20110922,,ETF,,,
K55303BA2247,마이다스책임투자증권투자신탁(주식)C-P2,마이다스운용,,15.15,11.89,18.83,65.14,44.42,,10.73,9.87,19.95,70.23,54.05,2등급(높은 위험),1.30,"13,000",480,20160627,,,,,
