사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-03-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55232CC8866,NH-AmundiHANAROKRX300증권상장지수투자신탁[주식],NH-Amundi운용,,20.08,19.78,45.19,163.90,114.96,,17.38,17.04,42.97,159.62,114.14,2등급(높은 위험),0.21,"2,100",170,20180813,,ETF,,,
K55301C47735,미래에셋TIGERKRX300증권상장지수투자신탁(주식),미래에셋운용,,20.09,19.82,45.25,163.85,114.89,,17.38,17.04,42.97,159.62,114.14,2등급(높은 위험),0.13,"1,300",217,20180323,계열사,ETF,,,
K55301BV3051,미래에셋퇴직플랜KRX100인덱스증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,19.59,19.27,44.08,163.51,117.56,,17.60,17.22,44.36,169.73,123.72,2등급(높은 위험),0.52,"5,200",115,20180109,계열사,,,,
K553N9EC3266,삼성액티브KoActAI인프라액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,163.37,111.73,,,,,170.25,119.84,2등급(높은 위험),0.56,"5,600",388,20240708,,ETF,,,
K55101DI3603,한국투자ACEESG액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,43.35,163.19,109.71,,,,43.88,170.25,119.84,2등급(높은 위험),0.54,"5,400",447,20210524,,ETF,,,
K55107DP6908,우리WONAIESG액티브증권상장지수투자신탁(주식),우리운용,,,,45.05,162.90,112.83,,,,43.88,170.25,119.84,2등급(높은 위험),0.38,"3,800",162,20220104,,ETF,,,
K55301C39062,미래에셋KRX300인덱스증권투자신탁(주식-파생형)종류C-P2e,미래에셋운용,,19.40,19.33,44.74,162.67,113.97,,17.38,17.04,42.97,159.62,114.14,2등급(높은 위험),0.70,"7,000",78,20180327,계열사,,,,
KR5225A04034,미래에셋TIGER현대차그룹+증권상장지수투자신탁[주식],미래에셋운용,17.12,24.97,25.37,50.70,162.42,101.97,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.20,"2,000","6,471",20110309,계열사,ETF,,,
K55223BU8734,KB퇴직연금증권자투자신탁(주식)C-E클래스,KB운용,,19.01,21.43,42.07,161.04,103.67,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.79,"7,900",170,20171013,,,,,
K55105CX1886,삼성KODEX코스피대형주증권상장지수투자신탁[주식],삼성운용,,,19.58,43.47,160.64,111.74,,,17.08,41.07,155.80,110.65,2등급(높은 위험),0.17,"1,700",556,20191113,,ETF,,,
K55104C97522,브이아이코리아통일르네상스증권자투자신탁[주식]C-Pe,브이아이운용,,21.27,20.50,43.51,160.60,99.74,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.95,"9,500",12,20180612,,,,,
KR5225A01840,미래에셋TIGER삼성그룹증권상장지수투자신탁(주식),미래에셋운용,18.11,19.35,20.75,40.71,160.24,107.29,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.20,"2,000",925,20110304,계열사,ETF,,,
K55210E84646,신한SOL반도체후공정증권상장지수투자신탁[주식],신한자산운용,,,,,160.16,139.31,,,,,170.25,119.84,2등급(높은 위험),0.52,"5,200",572,20240213,,ETF,,,
K55105DD7480,삼성KODEX 탄소효율그린뉴딜증권상장지수투자신탁[주식],삼성운용,,,19.62,43.61,159.82,111.26,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.14,"1,400",538,20210204,,ETF,,,
K55301BV2962,미래에셋TIGER코스피대형주증권상장지수투자신탁(주식),미래에셋운용,,19.79,19.28,43.09,159.44,111.01,,17.51,17.08,41.07,155.80,110.65,2등급(높은 위험),0.31,"3,100",507,20170830,계열사,ETF,,,
K55105DW7453,삼성KODEX로봇액티브증권상장지수투자신탁[주식],삼성운용,,,,50.05,158.98,127.44,,,,43.88,170.25,119.84,2등급(높은 위험),0.57,"5,700","12,492",20221110,,ETF,,,
K55303BT4127,마이다스신성장기업포커스증권자투자신탁(주식)C-Pe2,마이다스운용,,19.68,16.33,37.66,158.92,111.15,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.11,"11,100",192,20170803,,,,,
K55232DE0613,NH-Amundi HANARO탄소효율그린뉴딜증권상장지수투자신탁[주식],NH-Amundi운용,,,19.23,43.29,158.70,111.12,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.33,"3,300",198,20210204,,ETF,,,
K55302E55278,베어링K-성장리더스증권자투자신탁(주식)ClassC-P2e,베어링운용,,,,,158.26,112.84,,,,,170.25,119.84,2등급(높은 위험),1.08,"10,800",14,20230811,,,,,
K55301DE5626,미래에셋TIGER탄소효율그린뉴딜증권상장지수투자신탁(주식),미래에셋운용,,,19.40,43.36,158.15,110.57,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.15,"1,500",221,20210204,계열사,ETF,,,
K55210DB2204,신한아름다운SRI그린뉴딜증권자투자신탁 1[주식](종류C-re),신한자산운용,,,15.02,37.40,157.26,107.23,,,18.16,43.88,170.25,119.84,2등급(높은 위험),1.00,"10,000",35,20201022,,,,,
K55301C21037,미래에셋TIGERMSCIKOREAESG리더스증권상장지수투자신탁(주식),미래에셋운용,,17.55,16.06,40.76,157.13,114.45,,11.95,14.19,28.85,86.45,57.49,2등급(높은 위험),0.45,"4,500",183,20180206,계열사,ETF,,,
KR5223AE3357,KB퇴직연금배당증권자투자신탁(주식)C-E,KB운용,,15.86,19.68,38.19,157.12,98.80,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),0.79,"7,900","1,156",20170807,,,,,
K55105BQ9400,삼성KODEX모멘텀주증권상장지수투자신탁[주식],삼성운용,,23.15,23.28,55.49,156.76,96.46,,18.49,18.16,43.88,170.25,119.84,1등급(매우 높은 위험),0.35,"3,500",255,20170710,,ETF,,,
K55223BM7066,KBRISE고배당증권상장지수투자신탁(주식),KB운용,,22.43,27.75,47.38,156.54,100.44,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.26,"2,600","2,336",20170413,,ETF,,,
K55301E34424,미래에셋TIGERK방산&우주증권상장지수투자신탁(주식),미래에셋운용,,,,,156.21,47.22,,,,,170.25,119.84,2등급(높은 위험),0.51,"5,100","7,091",20230724,계열사,ETF,,,
K55206BX6843,키움고배당에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,20.38,22.05,44.47,155.76,106.08,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),1.20,"12,000",29,20171024,,,,,
K55210E57717,신한SOL자동차TOP3플러스증권상장지수투자신탁[주식],신한자산운용,,,,,155.50,125.89,,,,,105.78,94.48,2등급(높은 위험),0.51,"5,100","2,488",20231004,,ETF,,,
K55206DD2638,키움차세대모빌리티증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,,20.45,41.39,155.46,116.41,,,18.16,43.88,170.25,119.84,2등급(높은 위험),1.17,"11,700",439,20210209,,,,,
K55213DR8713,한화PLUS우주항공&UAM증권상장지수투자신탁(주식),한화운용,,,,64.89,154.79,95.42,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.53,"5,300","3,461",20220328,,ETF,,,
K55223BV4500,KB그로스포커스증권자투자신탁(주식)C-퇴직e클래스,KB운용,,20.78,21.64,43.84,154.49,103.70,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.04,"10,400",136,20170817,,,,,
K553J1DW4846,타임폴리오TIMEKorea플러스배당액티브증권상장지수투자신탁[주식],타임폴리오자산운용,,,,54.82,154.36,102.21,,,,43.88,170.25,119.84,2등급(높은 위험),0.83,"8,300","7,597",20220926,,ETF,,,
K55105CX0524,삼성KODEX멀티팩터증권상장지수투자신탁[주식],삼성운용,,,19.20,41.71,153.90,109.17,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.36,"3,600",189,20191113,,ETF,,,
K55105E71488,삼성KODEXAI반도체핵심장비증권상장지수투자신탁[주식],삼성운용,,,,,153.87,137.60,,,,,170.25,119.84,2등급(높은 위험),0.44,"4,400","3,329",20231120,,ETF,,,
K55240BW7436,BNK튼튼코리아증권투자신탁 1(주식)ClassC-P2e,BNK자산운용,,23.81,21.94,45.98,153.85,107.94,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.09,"10,900",53,20180306,,,,,
KR5301AJ2714,미래에셋퇴직연금소비성장증권자투자신탁 1(주식)종류C-e,미래에셋운용,,14.57,12.35,36.12,153.82,102.12,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.80,"8,000",52,20180327,계열사,,,,
K55223B75940,KB그로스포커스증권자투자신탁(주식)C-퇴직연금 클래스,KB운용,17.01,20.41,21.26,43.40,153.78,103.44,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.36,"13,600",208,20151209,,,,,
K55223C49133,KB주주가치포커스증권투자신탁(주식)C-퇴직e,KB운용,,19.28,19.94,39.34,153.50,101.46,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.16,"11,600",146,20180514,,,,,
K55206BS8614,키움코리아에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,,19.78,40.07,153.40,109.07,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.89,"8,900",1,20191231,,,,,
K55223BU8791,KB액티브배당증권자투자신탁(주식)C-퇴직e,KB운용,,18.32,19.82,42.79,153.21,98.84,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),1.13,"11,300",424,20170810,,,,,
K55240E32568,BNKBNK미래전략기술액티브증권상장지수투자신탁(주식),BNK자산운용,,,,,153.19,100.76,,,,,170.25,119.84,2등급(높은 위험),0.59,"5,900",104,20230619,,ETF,,,
KR5223184635,KB그로스포커스증권자투자신탁(주식)C-R클래스,KB운용,16.60,19.98,20.84,42.90,152.99,103.16,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.72,"17,200",120,20021104,,,,,
K55301BV2665,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,18.34,17.37,39.68,152.88,106.35,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.70,"7,000",95,20171024,계열사,,,,
K55303DM7976,마이다스마이다스코스피액티브증권상장지수투자신탁(주식),마이다스운용,,,,43.02,152.71,99.72,,,,37.55,138.81,98.38,2등급(높은 위험),0.31,"3,100","1,781",20211012,,ETF,,,
KR5301A95031,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C,미래에셋운용,12.39,18.05,17.09,39.34,152.32,106.14,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.95,"9,500",153,20060104,계열사,,,,
KR5223884903,KBRISE5대그룹주증권상장지수투자신탁(주식),KB운용,14.28,16.91,13.73,35.55,151.64,121.53,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.46,"4,600",328,20081021,,ETF,,,
KR5225A18083,미래에셋TIGER200중공업증권상장지수투자신탁(주식),미래에셋운용,21.90,26.77,44.18,78.75,151.62,49.74,20.61,25.91,43.83,78.67,150.98,49.55,1등급(매우 높은 위험),0.43,"4,300","4,473",20110405,계열사,ETF,,,
K55101BV0984,한국투자다시성장코리아증권자투자신탁 1(주식)(C-Re),한국투자신탁운용,,21.04,21.28,40.30,151.34,105.04,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.84,"8,400",501,20171117,,,,,
K55301BT7957,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,21.79,20.71,41.79,151.28,103.93,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.80,"8,000",417,20170817,계열사,,,,
K55301BJ4477,미래에셋TIGER우선주증권상장지수투자신탁(주식),미래에셋운용,,19.18,17.34,38.77,150.87,90.01,,14.27,12.04,31.71,129.90,88.34,2등급(높은 위험),0.32,"3,200",431,20170105,계열사,ETF,,,
K55223DB4890,KBRISEFn수소경제테마증권상장지수투자신탁(주식),KB운용,,,17.65,40.71,150.54,79.22,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.51,"5,100","1,593",20201028,,ETF,,,
KR5301A74838,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C,미래에셋운용,14.58,21.31,20.24,41.25,150.40,103.60,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.20,"12,000",129,20150429,계열사,,,,
K55363BU1184,트러스톤칭기스칸증권투자신탁[주식]Cp2-E클래스,트러스톤운용,,17.74,20.10,43.42,150.39,101.93,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.22,"12,200",8,20170807,,,,,
K55105DN4469,삼성KODEX기후변화솔루션증권상장지수투자신탁[주식],삼성운용,,,,36.88,149.78,97.99,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.15,"1,500",223,20211028,,ETF,,,
K55210DO1706,신한SOLKRX기후변화솔루션증권상장지수투자신탁[주식],신한자산운용,,,,36.43,148.97,98.00,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.31,"3,100",148,20211028,,ETF,,,
K55210C54403,신한패러다임코리아증권자투자신탁[주식](종류C-re),신한자산운용,,22.75,20.58,38.65,148.43,73.65,,7.97,8.05,16.97,52.06,32.68,2등급(높은 위험),1.10,"11,000",239,20180629,,,,,
K55301DN6458,미래에셋TIGERKRX기후변화솔루션증권상장지수투자신탁(주식),미래에셋운용,,,,36.68,148.37,97.60,,,,43.88,170.25,119.84,1등급(매우 높은 위험),0.15,"1,500",137,20211028,계열사,ETF,,,
KR5363AC3714,트러스톤장기성장퇴직연금증권자투자신탁[주식]Ce클래스,트러스톤운용,,18.34,20.41,43.18,148.31,100.56,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.69,"6,900",175,20170802,,,,,
K55101DY2753,한국투자ACE글로벌반도체TOP4Plus증권상장지수투자신탁(주식),한국투자신탁운용,,,,78.00,148.27,103.04,,,,31.61,30.14,14.23,1등급(매우 높은 위험),0.50,"5,000","10,791",20221114,,ETF,,,
K55363BU1176,트러스톤장기고배당증권자투자신탁[주식]Cp2-E클래스,트러스톤운용,,20.53,21.94,44.03,148.20,100.21,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),1.10,"11,000",25,20170807,,,,,
K55105B39242,삼성KODEX200가치저변동증권상장지수투자신탁[주식],삼성운용,17.88,20.93,24.04,46.22,147.92,95.93,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.35,"3,500",273,20150625,,ETF,,,
K55240BY8325,BNK튼튼배당증권자투자신탁 1(주식)ClassC-P2e,BNK자산운용,,21.47,21.63,43.73,147.61,99.75,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),0.87,"8,700",82,20171215,,,,,
K55105CP4609,삼성KODEX성장주증권상장지수투자신탁[주식형],삼성운용,,,16.07,41.61,147.54,109.49,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.36,"3,600","1,775",20190530,,ETF,,,
K55105D92619,삼성KODEX혁신기술테마액티브증권상장지수투자신탁[주식],삼성운용,,,23.06,46.84,147.33,108.27,,,15.92,37.55,138.81,98.38,2등급(높은 위험),0.32,"3,200",208,20200928,,ETF,,,
K55301BQ7984,미래에셋AI로한국주식액티브EMP증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,16.79,20.25,41.50,146.81,102.25,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.60,"6,000",69,20170818,계열사,,,,
K55101BU1595,한국투자퇴직연금한국의힘증권자투자신탁 1(주식)(C-e),한국투자신탁운용,,19.94,22.37,41.16,146.72,102.23,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.80,"8,000",576,20170802,,,,,
K55229BU6559,카디안퇴직연금업종일등증권자투자신탁[주식]클래스C-E,카디안자산운용,,19.70,18.85,43.14,146.58,103.45,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.80,"8,000",170,20170829,,,,,
K55363EF9738,트러스톤TRUSTON코리아밸류업액티브증권상장지수투자신탁[주식],트러스톤운용,,,,,146.41,96.42,,,,,170.25,119.84,2등급(높은 위험),0.81,"8,100",146,20241101,,ETF,,,
KR5101A93303,한국투자퇴직연금한국의힘증권자투자신탁 1(주식)(C),한국투자신탁운용,14.44,19.46,21.88,40.61,145.84,101.88,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.20,"12,000","1,016",20061222,,,,,
K55105D41822,삼성KODEX코스피TotalReturn증권상장지수투자신탁[주식],삼성운용,,,18.47,40.68,145.48,100.73,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.10,"1,000","1,205",20200720,,ETF,,,
K55303BT4242,마이다스퇴직연금배당증권자투자신탁 1(주식)Ce,마이다스운용,,21.85,22.12,41.70,145.45,97.86,,12.22,18.24,26.81,76.23,47.21,2등급(높은 위험),0.80,"8,000",27,20170803,,,,,
K55301D98900,미래에셋TIGERAI코리아그로스액티브증권상장지수투자신탁(주식),미래에셋운용,,,19.22,40.93,145.36,99.44,,,19.30,43.88,170.25,119.84,2등급(높은 위험),0.42,"4,200",639,20200928,계열사,ETF,,,
K55213CQ4342,한화PLUS코스피TotalReturn증권상장지수투자신탁(주식),한화운용,,,18.49,40.31,145.28,100.88,,,-14.29,-17.80,-2.68,0.00,2등급(높은 위험),0.19,"1,900","1,288",20190624,,ETF,,,
K55101CC3048,한국투자ACE코스피증권상장지수투자신탁(주식),한국투자신탁운용,,18.52,18.57,40.41,145.26,100.37,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.06,600,363,20181004,,ETF,,,
K55366BU9598,iM에셋월드골드증권자투자신탁(주식-재간접형)(UH)(C-Rpe),iM에셋운용,,26.86,29.49,58.09,145.22,77.51,,31.64,34.69,68.20,192.61,97.10,1등급(매우 높은 위험),1.22,"12,200",669,20170929,,,,,
K55105B62905,삼성KODEX 코스피증권상장지수투자신탁[주식],삼성운용,14.85,18.45,18.37,40.36,144.75,100.18,12.63,16.04,15.92,37.55,138.81,98.38,2등급(높은 위험),0.16,"1,600","9,305",20150821,,ETF,,,
K55366BU9572,iM에셋월드골드증권자투자신탁(주식-재간접형)(UH)(C-Rp),iM에셋운용,,26.55,29.18,57.72,144.69,77.32,,31.64,34.69,68.20,192.61,97.10,1등급(매우 높은 위험),1.47,"14,700",24,20180618,,,,,
K55223CC1474,KBRISE코스피증권상장지수투자신탁(주식),KB운용,,18.46,18.23,40.11,144.56,100.26,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.16,"1,600","3,612",20180723,,ETF,,,
K55232DB8353,NH-AmundiHANAROFn5G산업증권상장지수투자신탁(주식),NH-Amundi운용,,,22.79,45.37,144.19,111.63,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.56,"5,600",175,20201028,,ETF,,,
K55307D32575,유리부스트업코리아증권자투자신탁[주식]_ClassC-P1e,유리운용,,,17.41,38.94,144.06,100.65,,,18.16,43.88,170.25,119.84,2등급(높은 위험),0.84,"8,400",39,20201125,,,,,
K55301BV2921,미래에셋TIGER코스피증권상장지수투자신탁(주식),미래에셋운용,,18.37,18.24,40.18,144.01,99.92,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.17,"1,700","4,408",20170830,계열사,ETF,,,
K55213B72955,한화PLUS코스피증권상장지수투자신탁(주식),한화운용,14.87,18.37,18.35,39.93,143.44,99.78,12.63,16.04,15.92,37.55,138.81,98.38,2등급(높은 위험),0.25,"2,500",163,20150922,,ETF,,,
K55206ED2215,키움KIWOOMK-반도체북미공급망증권상장지수투자신탁[주식],키움투자운용,,,,,143.27,138.93,,,,,170.25,119.84,2등급(높은 위험),0.82,"8,200",42,20240722,,ETF,,,
K55366BT9674,iM에셋월드골드증권자투자신탁(주식-재간접형)(H)(C-Rpe),iM에셋운용,,20.63,21.40,50.55,142.31,72.69,,27.05,27.87,62.67,189.55,90.37,1등급(매우 높은 위험),1.22,"12,200",937,20170808,,,,,
K55366B44729,iM에셋월드골드증권자투자신탁(주식-재간접형)(H)(C-Rp),iM에셋운용,,20.33,21.10,50.19,141.81,72.52,,27.05,27.87,62.67,189.55,90.37,1등급(매우 높은 위험),1.47,"14,700",40,20160310,,,,,
KR5105834570,삼성KODEX삼성그룹주증권상장지수투자신탁[주식],삼성운용,16.92,18.92,17.94,34.41,141.17,103.39,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.29,"2,900","28,059",20080520,,ETF,,,
KR5101897761,한국투자ACE삼성그룹주SW 증권상장지수투자신탁(주식),한국투자신탁운용,18.99,20.78,18.58,33.56,140.72,100.80,14.91,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.20,"2,000",966,20090123,,ETF,,,
K55105C75384,삼성KODEX한국대만IT프리미어증권상장지수투자신탁[주식-파생형],삼성운용,,31.08,25.37,53.66,140.43,103.78,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.68,"6,800",661,20180607,,ETF,,,
K55213CL1558,한화한국오퍼튜니티증권자투자신탁(주식)종류P-E,한화운용,,,17.33,38.19,139.62,101.69,,,18.16,43.88,170.25,119.84,2등급(높은 위험),1.12,"11,200",5,20190513,,,,,
K553J1DJ0270,타임폴리오TIME코스피액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,41.49,139.61,98.31,,,,43.88,170.25,119.84,2등급(높은 위험),0.83,"8,300","2,962",20210524,,ETF,,,
K55223C23856,KB그로스&밸류증권투자신탁[주식]C-퇴직e클래스,KB운용,,19.18,20.26,41.34,139.57,89.24,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),1.18,"11,800",3,20180411,,,,,
K55105BV6805,삼성퇴직연금액티브증권자투자신탁 1[주식]Ce,삼성운용,,18.02,17.42,40.91,139.35,94.29,,18.49,18.16,43.88,170.25,119.84,2등급(높은 위험),0.80,"8,000",275,20170919,,,,,
K55237B69935,한화한국오퍼튜니티증권자투자신탁(주식)종류P,한화운용,,,16.90,37.69,138.82,101.37,,,18.16,43.88,170.25,119.84,2등급(높은 위험),1.49,"14,900",2,20190424,,,,,
